ticket_index,group_id,group_size,similarity_type,representative_desc,original_desc,normalized_desc
5699,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5719,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5727,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5762,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5764,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5778,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5783,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5786,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5787,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5800,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5838,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5857,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5878,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5880,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5884,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5886,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5903,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5925,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5927,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5950,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5961,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5964,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5966,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5969,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5976,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5982,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5997,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6010,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6011,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6024,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6044,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6055,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6063,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6073,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6104,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6117,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6179,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6267,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6306,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6441,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6512,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6522,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6524,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6528,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6529,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6530,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6533,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6542,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6560,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6605,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6613,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6692,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6704,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6725,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6728,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6739,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6740,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6770,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6780,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6781,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6782,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6788,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6802,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6824,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6851,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6854,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6877,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6905,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6910,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6913,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6931,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6932,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6935,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6936,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
6951,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1415,1,6,fuzzy,vision - unable to cancel vision order,vision - unable to cancel vision order,vision - [NAME] [NAME] order
1420,1,6,fuzzy,vision - unable to cancel vision order,vision - unable to cancel vision order,vision - [NAME] [NAME] order
1603,1,6,fuzzy,vision - unable to cancel vision order,vision - unable to cancel vision order,vision - [NAME] [NAME] order
4447,1,6,fuzzy,vision - unable to cancel vision order,vision - unable to cancel vision order,vision - [NAME] [NAME] order
6694,1,6,fuzzy,vision - unable to cancel vision order,vision - need to cancel vision order,vision - [NAME] [NAME] order
6828,1,6,fuzzy,vision - unable to cancel vision order,vision - unable to cancel vision order,vision - [NAME] [NAME] order
599,0,4,fuzzy,vision - unable to amend vision order (proj3),vision - unable to amend vision order (proj3),vision - [NAME] [NAME] order ([CODE])
2409,0,4,fuzzy,vision - unable to amend vision order (proj3),vision - unable to amend vision order (proj2),vision - [NAME] [NAME] order ([CODE])
2656,0,4,fuzzy,vision - unable to amend vision order (proj3),vision - unable to amend vision order (proj3),vision - [NAME] [NAME] order ([CODE])
3627,0,4,fuzzy,vision - unable to amend vision order (proj3),vision - unable to amend vision order (proj3),vision - [NAME] [NAME] order ([CODE])
598,0,2,fuzzy,vision - unable to amend vision order (proj 3),vision - unable to amend vision order (proj 3),vision - [NAME] [NAME] order ([ITEM_NUM])
960,0,2,fuzzy,vision - unable to amend vision order (proj 3),vision - unable to amend vision order (proj 4),vision - [NAME] [NAME] order ([ITEM_NUM])
1768,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj3,vision - [NAME] [NAME] order - [CODE]
3155,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj4,vision - [NAME] [NAME] order - [CODE]
3286,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj2,vision - [NAME] [NAME] order - [CODE]
3323,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj4,vision - [NAME] [NAME] order - [CODE]
3342,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj2,vision - [NAME] [NAME] order - [CODE]
3364,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj5,vision - [NAME] [NAME] order - [CODE]
3376,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj2,vision - [NAME] [NAME] order - [CODE]
5451,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj1,vision - [NAME] [NAME] order - [CODE]
5590,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj2,vision - [NAME] [NAME] order - [CODE]
5606,0,10,fuzzy,vision - unable to amend vision order - proj3,vision - unable to amend vision order - proj2,vision - [NAME] [NAME] order - [CODE]
1032,0,17,fuzzy,vision - unable to amend vision order - proj 3,vision - unable to amend vision order - proj 3,vision - [NAME] [NAME] order - [ITEM_NUM]
